x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.8.24,8/24/1963 0:00,ON,1963,8,24,16.4,,10.6,,22.2,,0,T,0,T,0,,0,,34,,40,,0,,1.6,,40,,82,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.8.25,8/25/1963 0:00,ON,1963,8,25,15.8,,8.3,,23.3,,0,,0,,0,,0,,5,,31,,0,,2.2,,31,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.8.26,8/26/1963 0:00,ON,1963,8,26,17.8,,11.1,,24.4,,0,,0,,0,,0,,0,,0,,0,,0.2,,38,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.8.27,8/27/1963 0:00,ON,1963,8,27,18.3,,12.2,,24.4,,0,,0,,0,,0,,0,,0,,0.3,,0,,36,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.8.28,8/28/1963 0:00,ON,1963,8,28,16.1,,11.1,,21.1,,3.8,,3.8,,0,,0,,0,,0,,0,,1.9,,63,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.8.29,8/29/1963 0:00,ON,1963,8,29,18.9,,15.6,,22.2,,1.8,,1.8,,0,,0,,0,,0,,0.9,,0,,66,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.8.30,8/30/1963 0:00,ON,1963,8,30,19.7,,13.3,,26.1,,4.1,,4.1,,0,,0,,27,,69,,1.7,,0,,41,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.8.31,8/31/1963 0:00,ON,1963,8,31,15.8,,9.4,,22.2,,0,,0,,0,,0,,29,,34,,0,,2.2,,31,,85,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.1,9/1/1963 0:00,ON,1963,9,1,16.7,,8.9,,24.4,,0,,0,,0,,0,,27,,35,,0,,1.3,,38,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.2,9/2/1963 0:00,ON,1963,9,2,19.2,,12.2,,26.1,,0,T,0,T,0,,0,,25,,31,,1.2,,0,,38,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.3,9/3/1963 0:00,ON,1963,9,3,19.2,,14.4,,23.9,,2.3,,2.3,,0,,0,,34,,43,,1.2,,0,,74,,92,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.4,9/4/1963 0:00,ON,1963,9,4,13.1,,7.8,,18.3,,0,T,0,T,0,,0,,36,,40,,0,,4.9,,45,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.5,9/5/1963 0:00,ON,1963,9,5,13.9,,7.2,,20.6,,0,,0,,0,,0,,0,,0,,0,,4.1,,51,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.6,9/6/1963 0:00,ON,1963,9,6,15.9,,10.6,,21.1,,0,,0,,0,,0,,0,,0,,0,,2.1,,44,,96,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.7,9/7/1963 0:00,ON,1963,9,7,16.7,,9.4,,23.9,,0,,0,,0,,0,,0,,0,,0,,1.3,,53,,95,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.8,9/8/1963 0:00,ON,1963,9,8,19.8,,12.8,,26.7,,0,,0,,0,,0,,0,,0,,1.8,,0,,50,,98,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.9,9/9/1963 0:00,ON,1963,9,9,18.1,,11.1,,25,,0,,0,,0,,0,,36,,34,,0.1,,0,,54,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.10,9/10/1963 0:00,ON,1963,9,10,15.6,,8.9,,22.2,,0,,0,,0,,0,,0,,0,,0,,2.4,,34,,92,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.11,9/11/1963 0:00,ON,1963,9,11,19.2,,12.2,,26.1,,4.1,,4.1,,0,,0,,20,,35,,1.2,,0,,43,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.12,9/12/1963 0:00,ON,1963,9,12,13.9,,5.6,,22.2,,23.1,,23.1,,0,,0,,32,,71,,0,,4.1,,66,,98,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.13,9/13/1963 0:00,ON,1963,9,13,8.3,,2.2,,14.4,,0,,0,,0,,0,,5,,35,,0,,9.7,,34,,79,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.14,9/14/1963 0:00,ON,1963,9,14,10.3,,2.2,,18.3,,0,,0,,0,,0,,0,,0,,0,,7.7,,37,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.15,9/15/1963 0:00,ON,1963,9,15,12.8,,5,,20.6,,0,,0,,0,,0,,0,,0,,0,,5.2,,36,,98,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.16,9/16/1963 0:00,ON,1963,9,16,14.5,,6.1,,22.8,,0,,0,,0,,0,,0,,0,,0,,3.5,,47,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.17,9/17/1963 0:00,ON,1963,9,17,17.8,,9.4,,26.1,,0,,0,,0,,0,,0,,0,,0,,0.2,,38,,88,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.18,9/18/1963 0:00,ON,1963,9,18,18.1,,10,,26.1,,0,,0,,0,,0,,0,,0,,0.1,,0,,39,,90,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.19,9/19/1963 0:00,ON,1963,9,19,17.8,,12.8,,22.8,,9.4,,9.4,,0,,0,,34,,39,,0,,0.2,,53,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.20,9/20/1963 0:00,ON,1963,9,20,9.5,,5.6,,13.3,,0,T,0,T,0,,0,,0,,0,,0,,8.5,,61,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.21,9/21/1963 0:00,ON,1963,9,21,10.6,,5.6,,15.6,,0,,0,,0,,0,,34,,31,,0,,7.4,,43,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.22,9/22/1963 0:00,ON,1963,9,22,10.3,,3.9,,16.7,,0,,0,,0,,0,,34,,40,,0,,7.7,,39,,88,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.23,9/23/1963 0:00,ON,1963,9,23,7.8,,1.1,,14.4,,0,,0,,0,,0,,0,,0,,0,,10.2,,37,,85,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.24,9/24/1963 0:00,ON,1963,9,24,8.1,,0.6,,15.6,,0,,0,,0,,0,,0,,0,,0,,9.9,,37,,90,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.25,9/25/1963 0:00,ON,1963,9,25,12.2,,3.3,,21.1,,0,,0,,0,,0,,16,,35,,0,,5.8,,39,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.26,9/26/1963 0:00,ON,1963,9,26,18.1,,10,,26.1,,0,,0,,0,,0,,27,,45,,0.1,,0,,33,,81,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.27,9/27/1963 0:00,ON,1963,9,27,17.2,,8.3,,26.1,,0,T,0,T,0,,0,,25,,71,,0,,0.8,,37,,81,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.28,9/28/1963 0:00,ON,1963,9,28,8.1,,5.6,,10.6,,0,T,0,T,0,,0,,9,,40,,0,,9.9,,69,,84,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.29,9/29/1963 0:00,ON,1963,9,29,6.4,,4.4,,8.3,,9.1,,9.1,,0,,0,,34,,42,,0,,11.6,,76,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.9.30,9/30/1963 0:00,ON,1963,9,30,10.9,,3.9,,17.8,,0,,0,,0,,0,,36,,47,,0,,7.1,,51,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.1,10/1/1963 0:00,ON,1963,10,1,14.4,,4.4,,24.4,,0,,0,,0,,0,,23,,48,,0,,3.6,,36,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.2,10/2/1963 0:00,ON,1963,10,2,18.4,,11.1,,25.6,,0,,0,,0,,0,,23,,66,,0.4,,0,,36,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.3,10/3/1963 0:00,ON,1963,10,3,12.5,,8.3,,16.7,,1,,1,,0,,0,,34,,63,,0,,5.5,,58,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.4,10/4/1963 0:00,ON,1963,10,4,9.5,,3.3,,15.6,,0,,0,,0,,0,,34,,31,,0,,8.5,,35,,82,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.5,10/5/1963 0:00,ON,1963,10,5,12.2,,1.1,,23.3,,0,,0,,0,,0,,20,,35,,0,,5.8,,35,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.6,10/6/1963 0:00,ON,1963,10,6,18.6,,7.8,,29.4,,0,,0,,0,,0,,25,,50,,0.6,,0,,30,,90,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.7,10/7/1963 0:00,ON,1963,10,7,20,,11.1,,28.9,,0,,0,,0,,0,,25,,71,,2,,0,,29,,81,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.8,10/8/1963 0:00,ON,1963,10,8,12,,6.7,,17.2,,0,,0,,0,,0,,32,,34,,0,,6,,43,,85,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.9,10/9/1963 0:00,ON,1963,10,9,11.4,,4.4,,18.3,,0,,0,,0,,0,,0,,0,,0,,6.6,,56,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.10,10/10/1963 0:00,ON,1963,10,10,13.6,,3.3,,23.9,,0,,0,,0,,0,,0,,0,,0,,4.4,,34,,95,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.11,10/11/1963 0:00,ON,1963,10,11,15,,9.4,,20.6,,0,,0,,0,,0,,36,,39,,0,,3,,59,,80,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.12,10/12/1963 0:00,ON,1963,10,12,8.1,,2.8,,13.3,,0,,0,,0,,0,,34,,42,,0,,9.9,,49,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.13,10/13/1963 0:00,ON,1963,10,13,10.9,,1.1,,20.6,,0,,0,,0,,0,,0,,0,,0,,7.1,,32,,92,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.14,10/14/1963 0:00,ON,1963,10,14,13.6,,3.3,,23.9,,0,,0,,0,,0,,27,,31,,0,,4.4,,22,,83,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.15,10/15/1963 0:00,ON,1963,10,15,15,,5,,25,,0,,0,,0,,0,,0,,0,,0,,3,,19,,75,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.16,10/16/1963 0:00,ON,1963,10,16,14.8,,2.8,,26.7,,0,,0,,0,,0,,0,,0,,0,,3.2,,20,,73,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.17,10/17/1963 0:00,ON,1963,10,17,19.5,,12.2,,26.7,,0,,0,,0,,0,,0,,0,,1.5,,0,,33,,70,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.18,10/18/1963 0:00,ON,1963,10,18,18.4,,10,,26.7,,0,,0,,0,,0,,0,,0,,0.4,,0,,31,,84,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.19,10/19/1963 0:00,ON,1963,10,19,16.1,,7.8,,24.4,,0,,0,,0,,0,,0,,0,,0,,1.9,,38,,78,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.20,10/20/1963 0:00,ON,1963,10,20,17.2,,11.1,,23.3,,0,,0,,0,,0,,0,,0,,0,,0.8,,41,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.21,10/21/1963 0:00,ON,1963,10,21,10,,5,,15,,0,,0,,0,,0,,0,,0,,0,,8,,53,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.22,10/22/1963 0:00,ON,1963,10,22,11.7,,4.4,,18.9,,0,,0,,0,,0,,0,,0,,0,,6.3,,58,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.23,10/23/1963 0:00,ON,1963,10,23,18.1,,10,,26.1,,0,,0,,0,,0,,0,,0,,0.1,,0,,39,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.24,10/24/1963 0:00,ON,1963,10,24,15.3,,7.2,,23.3,,0,,0,,0,,0,,0,,0,,0,,2.7,,53,,98,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.25,10/25/1963 0:00,ON,1963,10,25,17.2,,10,,24.4,,0,T,0,T,0,,0,,0,,0,,0,,0.8,,48,,96,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.26,10/26/1963 0:00,ON,1963,10,26,18.4,,11.7,,25,,0,,0,,0,,0,,25,,42,,0.4,,0,,47,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.27,10/27/1963 0:00,ON,1963,10,27,12.5,,7.2,,17.8,,0,,0,,0,,0,,34,,35,,0,,5.5,,25,,70,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.28,10/28/1963 0:00,ON,1963,10,28,10.3,,3.9,,16.7,,1.5,,1.5,,0,,0,,2,,37,,0,,7.7,,27,,81,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.29,10/29/1963 0:00,ON,1963,10,29,3.4,,0.6,,6.1,,0,T,0,T,0,,0,,34,,64,,0,,14.6,,54,,83,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.30,10/30/1963 0:00,ON,1963,10,30,4.7,,-0.6,,10,,0,,0,,0,,0,,34,,56,,0,,13.3,,36,,79,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.10.31,10/31/1963 0:00,ON,1963,10,31,8.9,,5.6,,12.2,,6.6,,6.6,,0,,0,,25,,32,,0,,9.1,,49,,98,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.1,11/1/1963 0:00,ON,1963,11,1,5.6,,0.6,,10.6,,8.1,,8.1,,0,,0,,29,,55,,0,,12.4,,67,,98,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.2,11/2/1963 0:00,ON,1963,11,2,2.8,,-0.6,,6.1,,0,T,0,T,0,T,0,,34,,56,,0,,15.2,,62,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.3,11/3/1963 0:00,ON,1963,11,3,4.5,,0,,8.9,,0,T,0,,0,T,0,,29,,55,,0,,13.5,,43,,82,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.4,11/4/1963 0:00,ON,1963,11,4,10,,6.1,,13.9,,0,,0,,0,,0,,25,,58,,0,,8,,43,,73,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.5,11/5/1963 0:00,ON,1963,11,5,8.4,,6.7,,10,,4.3,,4.3,,0,,0,,0,,0,,0,,9.6,,73,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.6,11/6/1963 0:00,ON,1963,11,6,9.7,,8.3,,11.1,,1.8,,1.8,,0,,0,,0,,0,,0,,8.3,,90,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.7,11/7/1963 0:00,ON,1963,11,7,8.1,,7.2,,8.9,,6.4,,6.4,,0,,0,,36,,48,,0,,9.9,,86,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.8,11/8/1963 0:00,ON,1963,11,8,8.1,,6.7,,9.4,,5.1,,5.1,,0,,0,,34,,48,,0,,9.9,,83,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.9,11/9/1963 0:00,ON,1963,11,9,8.9,,7.2,,10.6,,0,T,0,T,0,,0,,0,,0,,0,,9.1,,75,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.10,11/10/1963 0:00,ON,1963,11,10,10,,6.7,,13.3,,0.3,,0.3,,0,,0,,32,,31,,0,,8,,74,,98,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.11,11/11/1963 0:00,ON,1963,11,11,5.6,,1.1,,10,,0.5,,0.5,,0,,0,,29,,39,,0,,12.4,,58,,88,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.12,11/12/1963 0:00,ON,1963,11,12,4.5,,1.1,,7.8,,0.3,,0.3,,0,,0,,25,,34,,0,,13.5,,61,,90,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.13,11/13/1963 0:00,ON,1963,11,13,3.9,,0.6,,7.2,,0,T,0,T,0,,0,,0,,0,,0,,14.1,,72,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.14,11/14/1963 0:00,ON,1963,11,14,3.6,,-0.6,,7.8,,0,T,0,,0,T,0,,29,,60,,0,,14.4,,50,,92,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.15,11/15/1963 0:00,ON,1963,11,15,5,,1.7,,8.3,,0,T,0,,0,T,0,,23,,50,,0,,13,,54,,82,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.16,11/16/1963 0:00,ON,1963,11,16,10,,7.2,,12.8,,0,T,0,T,0,,0,,23,,58,,0,,8,,47,,74,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.17,11/17/1963 0:00,ON,1963,11,17,12.5,,8.3,,16.7,,10.9,,10.9,,0,,0,,20,,47,,0,,5.5,,57,,96,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.18,11/18/1963 0:00,ON,1963,11,18,11.1,,6.1,,16.1,,4.8,,4.8,,0,,0,,25,,58,,0,,6.9,,70,,96,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.19,11/19/1963 0:00,ON,1963,11,19,7,,2.2,,11.7,,0,,0,,0,,0,,29,,35,,0,,11,,52,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.20,11/20/1963 0:00,ON,1963,11,20,4.2,,-1.1,,9.4,,4.1,,4.1,,0,,0,,0,,0,,0,,13.8,,63,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.21,11/21/1963 0:00,ON,1963,11,21,11.1,,8.3,,13.9,,1,,1,,0,,0,,27,,35,,0,,6.9,,81,,98,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.22,11/22/1963 0:00,ON,1963,11,22,10.3,,7.8,,12.8,,1.8,,1.8,,0,,0,,16,,32,,0,,7.7,,80,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.23,11/23/1963 0:00,ON,1963,11,23,8.1,,0.6,,15.6,,3,,3,,0,,0,,20,S,97,,0,,9.9,,58,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.24,11/24/1963 0:00,ON,1963,11,24,0,,-3.3,,3.3,,0,T,0,,0,T,0,,27,,53,,0,,18,,59,,79,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.25,11/25/1963 0:00,ON,1963,11,25,-3.1,,-6.7,,0.6,,0,,0,,0,,0,,0,,0,,0,,21.1,,73,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.26,11/26/1963 0:00,ON,1963,11,26,4.5,,-2.2,,11.1,,0,,0,,0,,0,,23,,55,,0,,13.5,,54,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.27,11/27/1963 0:00,ON,1963,11,27,7,,5,,8.9,,0,,0,,0,,0,,23,,58,,0,,11,,59,,88,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.28,11/28/1963 0:00,ON,1963,11,28,6.7,,3.3,,10,,0,,0,,0,,0,,18,,37,,0,,11.3,,74,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.29,11/29/1963 0:00,ON,1963,11,29,3.1,,-1.7,,7.8,,12.7,,12.7,,0,T,0,,32,,61,,0,,14.9,,82,,95,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.11.30,11/30/1963 0:00,ON,1963,11,30,-4.5,,-7.8,,-1.1,,0.5,,0,,0.5,,0,T,32,,74,,0,,22.5,,58,,86,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.1,12/1/1963 0:00,ON,1963,12,1,-5.8,,-9.4,,-2.2,,0.8,,0,,0.8,,0,T,0,,0,,0,,23.8,,64,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.2,12/2/1963 0:00,ON,1963,12,2,-5.6,,-9.4,,-1.7,,0,T,0,,0,T,0,T,0,,0,,0,,23.6,,66,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.3,12/3/1963 0:00,ON,1963,12,3,-6.1,,-8.9,,-3.3,,1.5,,0,,2.5,,0,T,0,,0,,0,,24.1,,75,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.4,12/4/1963 0:00,ON,1963,12,4,-7.5,,-12.8,,-2.2,,0,T,0,,0,T,3,,0,,0,,0,,25.5,,58,,84,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.5,12/5/1963 0:00,ON,1963,12,5,-3.6,,-7.8,,0.6,,0,T,0,,0,T,0,T,0,,0,,0,,21.6,,67,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.6,12/6/1963 0:00,ON,1963,12,6,-0.3,,-2.8,,2.2,,0.3,,0,T,0.3,,0,T,0,,0,,0,,18.3,,68,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.7,12/7/1963 0:00,ON,1963,12,7,1.4,,-3.3,,6.1,,0,,0,,0,,0,T,0,,0,,0,,16.6,,75,,95,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.8,12/8/1963 0:00,ON,1963,12,8,2,,-3.3,,7.2,,6.6,,5.8,,0.8,,0,,18,,42,,0,,16,,69,,96,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.9,12/9/1963 0:00,ON,1963,12,9,-0.3,,-2.8,,2.2,,0.8,,0,,0.5,,0,,23,,47,,0,,18.3,,63,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.10,12/10/1963 0:00,ON,1963,12,10,-3.6,,-7.2,,0,,0,T,0,,0,T,0,T,27,,60,,0,,21.6,,65,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.11,12/11/1963 0:00,ON,1963,12,11,-7.8,,-10.6,,-5,,0,T,0,,0,T,0,T,0,,0,,0,,25.8,,60,,81,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.12,12/12/1963 0:00,ON,1963,12,12,-9.7,,-14.4,,-5,,9.9,,0,,15.2,,8,,11,,50,,0,,27.7,,65,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.13,12/13/1963 0:00,ON,1963,12,13,-6.7,,-11.1,,-2.2,,1,,0,T,1.3,,15,,23,S,40,,0,,24.7,,67,,88,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1963.12.14,12/14/1963 0:00,ON,1963,12,14,-11.7,,-15.6,,-7.8,,0.3,,0,,0.5,,15,,25,,53,,0,,29.7,,64,,89,
