"year","month","week","station_name","temp"
"2021","7","26","TORONTO CITY",1.85284250877371
"2021","7","26","TORONTO CITY CENTRE",1.69235279153446
"2021","7","26","TORONTO INTL A",2.70115380607213
"2021","7","26","VINELAND STATION RCS",1.61648549709511
"2021","7","27","BRANTFORD AIRPORT",4.76123317191726
"2021","7","27","BURLINGTON PIERS (AUT)",4.37443319885384
"2021","7","27","DELHI CS",4.84200268690137
"2021","7","27","ELORA RCS",4.56350303511738
"2021","7","27","GUELPH TURFGRASS",4.88012334304279
"2021","7","27","HAMILTON A",4.68304821870995
"2021","7","27","HAMILTON RBG CS",4.88204197363514
"2021","7","27","KING CITY NORTH",4.60460586908161
"2021","7","27","KITCHENER/WATERLOO",4.86660553609692
"2021","7","27","LONDON A",5.01429006557311
"2021","7","27","LONDON CS",4.89694949616051
"2021","7","27","MONO CENTRE",4.69685280696304
"2021","7","27","MOUNT FOREST (AUT)",4.63768082945618
"2021","7","27","TORONTO CITY",4.12560491455921
"2021","7","27","TORONTO CITY CENTRE",3.69545069777817
"2021","7","27","TORONTO INTL A",4.34980949014014
"2021","7","27","VINELAND STATION RCS",4.29459938802461
"2021","7","28","BRANTFORD AIRPORT",3.52669379836405
"2021","7","28","BURLINGTON PIERS (AUT)",3.18679978974432
"2021","7","28","DELHI CS",3.46835705220411
"2021","7","28","ELORA RCS",3.79072294976741
"2021","7","28","GUELPH TURFGRASS",3.57704705889278
"2021","7","28","HAMILTON A",3.43035477809823
"2021","7","28","HAMILTON RBG CS",3.59641232851943
"2021","7","28","KING CITY NORTH",3.6549529694663
"2021","7","28","KITCHENER/WATERLOO",3.87569175738114
"2021","7","28","LONDON A",3.56826493041504
"2021","7","28","LONDON CS",3.4433796502891
"2021","7","28","MONO CENTRE",3.58605395025392
"2021","7","28","MOUNT FOREST (AUT)",3.85277716188451
"2021","7","28","TORONTO CITY",2.77564949357914
"2021","7","28","TORONTO CITY CENTRE",2.101666073653
"2021","7","28","TORONTO INTL A",3.30378371145723
"2021","7","28","VINELAND STATION RCS",3.25202641306534
"2021","7","29","BRANTFORD AIRPORT",4.25906771808136
"2021","7","29","BURLINGTON PIERS (AUT)",2.84724884596963
"2021","7","29","DELHI CS",4.4151593830915
"2021","7","29","ELORA RCS",3.940540707008
"2021","7","29","GUELPH TURFGRASS",4.33021720654988
"2021","7","29","HAMILTON A",4.05512552030855
"2021","7","29","HAMILTON RBG CS",4.21512608638837
"2021","7","29","KING CITY NORTH",3.46735951105439
"2021","7","29","KITCHENER/WATERLOO",4.27522800439638
"2021","7","29","LONDON A",3.93458699688318
"2021","7","29","LONDON CS",3.92006292757461
"2021","7","29","MONO CENTRE",3.58845851340429
"2021","7","29","MOUNT FOREST (AUT)",4.08613682035096
"2021","7","29","TORONTO CITY",3.12731562316508
"2021","7","29","TORONTO CITY CENTRE",2.46902254368254
"2021","7","29","TORONTO INTL A",3.46843059923794
"2021","7","29","VINELAND STATION RCS",3.30747909287642
"2021","7","30","BRANTFORD AIRPORT",4.17061251714636
"2021","7","30","BURLINGTON PIERS (AUT)",2.66336764853292
"2021","7","30","DELHI CS",4.09205382134213
"2021","7","30","ELORA RCS",4.27147983624477
"2021","7","30","GUELPH TURFGRASS",4.64230448178182
"2021","7","30","HAMILTON A",3.9542406409126
"2021","7","30","HAMILTON RBG CS",4.38494061925454
"2021","7","30","KING CITY NORTH",3.34379652378433
"2021","7","30","KITCHENER/WATERLOO",4.71698841248207
"2021","7","30","LONDON A",3.82690484204773
"2021","7","30","LONDON CS",3.79338372994506
"2021","7","30","MONO CENTRE",3.507526989243
"2021","7","30","MOUNT FOREST (AUT)",3.74983413528287
"2021","7","30","TORONTO CITY",2.9242381459041
"2021","7","30","TORONTO CITY CENTRE",2.28654828000276
"2021","7","30","TORONTO INTL A",3.3118777156504
"2021","7","30","VINELAND STATION RCS",3.11628539667183
"2021","7","31","BRANTFORD AIRPORT",4.07370916769702
"2021","7","31","BURLINGTON PIERS (AUT)",2.42848692787613
"2021","7","31","DELHI CS",4.20146409385049
"2021","7","31","ELORA RCS",3.74996926701354
"2021","7","31","GUELPH TURFGRASS",3.97525535555189
"2021","7","31","HAMILTON A",3.84477574533482
"2021","7","31","HAMILTON RBG CS",4.03291807398679
"2021","7","31","KING CITY NORTH",2.30585132968497
"2021","7","31","KITCHENER/WATERLOO",3.974118395478
"2021","7","31","LONDON A",4.25864740332279
"2021","7","31","LONDON CS",3.84809925908901
"2021","7","31","MONO CENTRE",2.35945265770933
"2021","7","31","MOUNT FOREST (AUT)",3.1912011895801
"2021","7","31","TORONTO CITY",2.22365486473212
"2021","7","31","TORONTO CITY CENTRE",2.09165854311666
"2021","7","31","TORONTO INTL A",2.63676189631759
"2021","7","31","VINELAND STATION RCS",2.3321213290944
"2021","8","31","BRANTFORD AIRPORT",4.9522430266718
"2021","8","31","BURLINGTON PIERS (AUT)",2.55398354199339
"2021","8","31","DELHI CS",4.93551689601123
"2021","8","31","ELORA RCS",4.93469956572045
"2021","8","31","GUELPH TURFGRASS",5.42977536303729
"2021","8","31","HAMILTON A",4.66586627790053
"2021","8","31","HAMILTON RBG CS",4.59166825532363
"2021","8","31","KING CITY NORTH",4.16874290007753
"2021","8","31","KITCHENER/WATERLOO",5.36824613133663
"2021","8","31","LONDON A",4.83168116261233
"2021","8","31","LONDON CS",4.34323574984268
"2021","8","31","MONO CENTRE",4.29785823802666
"2021","8","31","MOUNT FOREST (AUT)",4.55031944696085
"2021","8","31","TORONTO CITY",3.4684410523077
"2021","8","31","TORONTO CITY CENTRE",2.73210487698103
"2021","8","31","TORONTO INTL A",4.03561766543905
"2021","8","31","VINELAND STATION RCS",3.34677726585246
"2021","8","32","BRANTFORD AIRPORT",3.7375633522129
"2021","8","32","BURLINGTON PIERS (AUT)",2.57416896874879
"2021","8","32","DELHI CS",3.82616325256043
"2021","8","32","ELORA RCS",3.65007582603233
"2021","8","32","GUELPH TURFGRASS",3.73020202580989
"2021","8","32","HAMILTON A",3.50151088615834
"2021","8","32","HAMILTON RBG CS",3.65655715816487
"2021","8","32","KING CITY NORTH",3.06949442917814
"2021","8","32","KITCHENER/WATERLOO",3.98638329594007
"2021","8","32","LONDON A",3.33129628375198
"2021","8","32","LONDON CS",3.12992622837001
"2021","8","32","MONO CENTRE",3.02605163917506
"2021","8","32","MOUNT FOREST (AUT)",2.95216669900994
"2021","8","32","TORONTO CITY",2.52603184810352
"2021","8","32","TORONTO CITY CENTRE",1.91952945103045
"2021","8","32","TORONTO INTL A",2.87203852505867
"2021","8","32","VINELAND STATION RCS",3.29229081116577
"2021","8","33","BRANTFORD AIRPORT",4.4794403683593
"2021","8","33","BURLINGTON PIERS (AUT)",2.56768087994325
"2021","8","33","DELHI CS",4.11984476662107
"2021","8","33","ELORA RCS",4.4755948401394
"2021","8","33","GUELPH TURFGRASS",5.03614267695567
"2021","8","33","HAMILTON A",3.86465249694661
"2021","8","33","HAMILTON RBG CS",4.21908707558335
"2021","8","33","KING CITY NORTH",3.84664152004665
"2021","8","33","KITCHENER/WATERLOO",5.16732664088791
"2021","8","33","LONDON A",4.23839937839935
"2021","8","33","LONDON CS",4.13083396026755
"2021","8","33","MONO CENTRE",4.13976367500113
"2021","8","33","MOUNT FOREST (AUT)",4.5133597190792
"2021","8","33","TORONTO CITY",3.09884903484295
"2021","8","33","TORONTO CITY CENTRE",2.3983883210089
"2021","8","33","TORONTO INTL A",3.6895466028481
"2021","8","33","VINELAND STATION RCS",2.87345742204682
"2021","8","34","BRANTFORD AIRPORT",4.66809359421929
"2021","8","34","BURLINGTON PIERS (AUT)",2.39788476968581
"2021","8","34","DELHI CS",4.14750054420562
"2021","8","34","ELORA RCS",4.52495456971651
"2021","8","34","GUELPH TURFGRASS",5.07872961158812
"2021","8","34","HAMILTON A",3.91260269718027
"2021","8","34","HAMILTON RBG CS",4.07548465037514
"2021","8","34","KING CITY NORTH",3.60554292213121
"2021","8","34","KITCHENER/WATERLOO",4.85416575952929
"2021","8","34","LONDON A",3.96895764030041
"2021","8","34","LONDON CS",3.76334575122029
"2021","8","34","MONO CENTRE",3.64318426101915
"2021","8","34","MOUNT FOREST (AUT)",3.88413010974636
"2021","8","34","TORONTO CITY",2.73875484238436
"2021","8","34","TORONTO CITY CENTRE",2.00303652792273
"2021","8","34","TORONTO INTL A",3.40868616333872
"2021","8","34","VINELAND STATION RCS",3.04322158325522
"2021","8","35","BRANTFORD AIRPORT",4.06291246559426
"2021","8","35","BURLINGTON PIERS (AUT)",2.2931573710261
"2021","8","35","DELHI CS",3.96913503337506
"2021","8","35","ELORA RCS",4.02437391828514
"2021","8","35","GUELPH TURFGRASS",4.17877233177189
"2021","8","35","HAMILTON A",3.53847994711493
"2021","8","35","HAMILTON RBG CS",3.45342348308188
"2021","8","35","KING CITY NORTH",3.63362279850137
"2021","8","35","KITCHENER/WATERLOO",4.18819862268747
"2021","8","35","LONDON A",3.8074098476391
"2021","8","35","LONDON CS",3.71274397004626
"2021","8","35","MONO CENTRE",3.76445998299695
"2021","8","35","MOUNT FOREST (AUT)",3.72004751332568
"2021","8","35","TORONTO CITY",2.7619214478391
"2021","8","35","TORONTO CITY CENTRE",2.11134971500403
"2021","8","35","TORONTO INTL A",3.09085293224047
"2021","8","35","VINELAND STATION RCS",2.59000867913279
"2021","9","35","BRANTFORD AIRPORT",4.13466094127327
"2021","9","35","BURLINGTON PIERS (AUT)",1.79597659085346
"2021","9","35","DELHI CS",3.90438696707338
"2021","9","35","ELORA RCS",3.62641755115419
"2021","9","35","GUELPH TURFGRASS",4.68027208701702
"2021","9","35","HAMILTON A",3.43128532355314
"2021","9","35","HAMILTON RBG CS",3.23266791427323
"2021","9","35","KING CITY NORTH",3.07459274821494
"2021","9","35","KITCHENER/WATERLOO",4.45777470484422
"2021","9","35","LONDON A",3.97043093486219
"2021","9","35","LONDON CS",3.8920176539219
"2021","9","35","MONO CENTRE",3.30703567097151
"2021","9","35","MOUNT FOREST (AUT)",3.91280800568616
"2021","9","35","TORONTO CITY",2.68753278060166
"2021","9","35","TORONTO CITY CENTRE",2.08949012733922
"2021","9","35","TORONTO INTL A",2.97170984403981
"2021","9","35","VINELAND STATION RCS",1.56694438839164
"2021","9","36","BRANTFORD AIRPORT",4.72460208290022
"2021","9","36","BURLINGTON PIERS (AUT)",2.77405080265613
"2021","9","36","DELHI CS",4.45279773677524
"2021","9","36","ELORA RCS",4.2538120913177
"2021","9","36","GUELPH TURFGRASS",4.59119732593332
"2021","9","36","HAMILTON A",4.11888191079066
"2021","9","36","HAMILTON RBG CS",4.13019699666393
"2021","9","36","KING CITY NORTH",3.36978301173735
"2021","9","36","KITCHENER/WATERLOO",4.47806804949916
"2021","9","36","LONDON A",3.85114753357351
"2021","9","36","LONDON CS",3.85858552818264
"2021","9","36","MONO CENTRE",3.68944072184853
"2021","9","36","MOUNT FOREST (AUT)",3.66662943535391
"2021","9","36","TORONTO CITY",3.2286410184127
"2021","9","36","TORONTO CITY CENTRE",2.88341168505947
"2021","9","36","TORONTO INTL A",3.50855115525063
"2021","9","36","VINELAND STATION RCS",3.55852732403419
"2021","9","37","BRANTFORD AIRPORT",4.58679402490024
"2021","9","37","BURLINGTON PIERS (AUT)",3.44043514034886
"2021","9","37","DELHI CS",4.42320715638912
"2021","9","37","ELORA RCS",4.34691642967583
"2021","9","37","GUELPH TURFGRASS",4.86256262223983
"2021","9","37","HAMILTON A",4.07104776757318
"2021","9","37","HAMILTON RBG CS",4.14142557097297
"2021","9","37","KING CITY NORTH",3.55210293347222
"2021","9","37","KITCHENER/WATERLOO",4.62851404738658
"2021","9","37","LONDON A",3.99620217304042
"2021","9","37","LONDON CS",3.90179485176988
"2021","9","37","MONO CENTRE",3.93142167906107
"2021","9","37","MOUNT FOREST (AUT)",4.32727452469365
"2021","9","37","TORONTO CITY",2.94349837880311
"2021","9","37","TORONTO CITY CENTRE",2.30209477696573
"2021","9","37","TORONTO INTL A",3.51553560503205
"2021","9","37","VINELAND STATION RCS",3.77572933142689
"2021","9","38","BRANTFORD AIRPORT",4.74109309288758
"2021","9","38","BURLINGTON PIERS (AUT)",2.86691195046805
"2021","9","38","DELHI CS",4.73876848115548
"2021","9","38","ELORA RCS",4.39409156758319
"2021","9","38","GUELPH TURFGRASS",5.0061707003723
"2021","9","38","HAMILTON A",4.15323072384554
"2021","9","38","HAMILTON RBG CS",4.25036064992201
"2021","9","38","KING CITY NORTH",3.90199147826282
"2021","9","38","KITCHENER/WATERLOO",5.17211709025653
"2021","9","38","LONDON A",4.59655823312761
"2021","9","38","LONDON CS",4.44212469906353
"2021","9","38","MONO CENTRE",4.36719041049863
"2021","9","38","MOUNT FOREST (AUT)",4.46263547363811
"2021","9","38","TORONTO CITY",3.12899804130891
"2021","9","38","TORONTO CITY CENTRE",2.53097717333706
"2021","9","38","TORONTO INTL A",3.75139476010407
"2021","9","38","VINELAND STATION RCS",3.32642147665015
"2021","9","39","BRANTFORD AIRPORT",4.39181767000128
"2021","9","39","BURLINGTON PIERS (AUT)",2.97623314198103
"2021","9","39","DELHI CS",4.31322257803825
"2021","9","39","ELORA RCS",3.94523603452581
"2021","9","39","GUELPH TURFGRASS",4.57657388385676
"2021","9","39","HAMILTON A",4.10840274622367
"2021","9","39","HAMILTON RBG CS",4.07502697339306
"2021","9","39","KING CITY NORTH",3.19653629908644
"2021","9","39","KITCHENER/WATERLOO",4.20498193095226
"2021","9","39","LONDON A",4.05979784999627
"2021","9","39","LONDON CS",3.95923337808164
"2021","9","39","MONO CENTRE",3.06820644511559
"2021","9","39","MOUNT FOREST (AUT)",3.53024489627263
"2021","9","39","TORONTO CITY",3.34866897492441
"2021","9","39","TORONTO CITY CENTRE",2.76255021057131
"2021","9","39","TORONTO INTL A",3.49408804538334
"2021","9","39","VINELAND STATION RCS",3.16425337669841
"2022","1","1","BRANTFORD AIRPORT",5.18125638585437
"2022","1","1","BURLINGTON PIERS (AUT)",4.5246667355264
"2022","1","1","DELHI CS",5.21935019040082
"2022","1","1","ELORA RCS",5.42840155888081
"2022","1","1","GUELPH TURFGRASS",5.39399672507209
"2022","1","1","HAMILTON A",5.00654262559266
"2022","1","1","HAMILTON RBG CS",4.85356625915349
"2022","1","1","KING CITY NORTH",5.45072530313139
"2022","1","1","KITCHENER/WATERLOO",5.3156143230669
"2022","1","1","LONDON A",4.58696020017161
"2022","1","1","LONDON CS",4.63799150629152
"2022","1","1","MONO CENTRE",5.21621637251933
"2022","1","1","MOUNT FOREST (AUT)",5.208909389301
"2022","1","1","TORONTO CITY",4.99755026243918
"2022","1","1","TORONTO CITY CENTRE",4.89562559697357
"2022","1","1","TORONTO INTL A",5.08659136828709
"2022","1","1","VINELAND STATION RCS",1.53915288280231
"2022","1","2","BRANTFORD AIRPORT",5.48465752213921
"2022","1","2","BURLINGTON PIERS (AUT)",5.7079835685285
"2022","1","2","DELHI CS",5.63868605608805
"2022","1","2","ELORA RCS",6.27482193867945
"2022","1","2","GUELPH TURFGRASS",6.2187272932184
"2022","1","2","HAMILTON A",5.60032889248663
"2022","1","2","HAMILTON RBG CS",5.79192664958981
"2022","1","2","KING CITY NORTH",7.0069456915372
"2022","1","2","KITCHENER/WATERLOO",6.00694633427857
"2022","1","2","LONDON A",5.77551538095064
"2022","1","2","LONDON CS",5.75911858520232
"2022","1","2","MONO CENTRE",6.94863325146046
"2022","1","2","MOUNT FOREST (AUT)",6.1546813317514
"2022","1","2","TORONTO CITY",6.34564023450296
"2022","1","2","TORONTO CITY CENTRE",6.22749349425486
"2022","1","2","TORONTO INTL A",6.42863789846192
"2022","1","2","VINELAND STATION RCS",5.31717630361652
"2022","1","3","BRANTFORD AIRPORT",6.58767997439992
"2022","1","3","BURLINGTON PIERS (AUT)",6.11500416582882
"2022","1","3","DELHI CS",6.7062894737586
"2022","1","3","ELORA RCS",6.90487599583233
"2022","1","3","GUELPH TURFGRASS",7.46183216538194
"2022","1","3","HAMILTON A",6.46267493444012
"2022","1","3","HAMILTON RBG CS",6.9463625784351
"2022","1","3","KING CITY NORTH",7.03265540797031
"2022","1","3","KITCHENER/WATERLOO",7.22369676699304
"2022","1","3","LONDON A",6.07632332591892
"2022","1","3","LONDON CS",5.97607958709151
"2022","1","3","MONO CENTRE",6.7573245963198
"2022","1","3","MOUNT FOREST (AUT)",6.59446002184825
"2022","1","3","TORONTO CITY",6.4680083669959
"2022","1","3","TORONTO CITY CENTRE",6.28316802138415
"2022","1","3","TORONTO INTL A",6.69448271890228
"2022","1","3","VINELAND STATION RCS",5.89330232222918
"2022","1","4","BRANTFORD AIRPORT",4.62283446015161
"2022","1","4","BURLINGTON PIERS (AUT)",3.52855752488807
"2022","1","4","DELHI CS",5.11806288066232
"2022","1","4","ELORA RCS",4.32355963874845
"2022","1","4","GUELPH TURFGRASS",5.32791551878467
"2022","1","4","HAMILTON A",4.21610673854393
"2022","1","4","HAMILTON RBG CS",4.80126423179905
"2022","1","4","KING CITY NORTH",3.96140544569956
"2022","1","4","KITCHENER/WATERLOO",4.87342774394754
"2022","1","4","LONDON A",3.48317291908686
"2022","1","4","LONDON CS",3.4105022387308
"2022","1","4","MONO CENTRE",3.75308479716684
"2022","1","4","MOUNT FOREST (AUT)",3.53370911161957
"2022","1","4","TORONTO CITY",3.46111397551793
"2022","1","4","TORONTO CITY CENTRE",3.45249064995873
"2022","1","4","TORONTO INTL A",3.91560304130468
"2022","1","4","VINELAND STATION RCS",3.73833739151627
"2022","1","5","BRANTFORD AIRPORT",5.31813856617865
"2022","1","5","BURLINGTON PIERS (AUT)",4.76301753849253
"2022","1","5","DELHI CS",5.68890623469089
"2022","1","5","ELORA RCS",5.64284814017003
"2022","1","5","GUELPH TURFGRASS",7.35014491569317
"2022","1","5","HAMILTON A",4.92838839057207
"2022","1","5","HAMILTON RBG CS",4.93656156272742
"2022","1","5","KING CITY NORTH",5.94756430202823
"2022","1","5","KITCHENER/WATERLOO",6.72380618697941
"2022","1","5","LONDON A",5.13510349943618
"2022","1","5","LONDON CS",4.98163273540765
"2022","1","5","MONO CENTRE",5.33995407715889
"2022","1","5","MOUNT FOREST (AUT)",5.61398530332201
"2022","1","5","TORONTO CITY",5.13288135928674
"2022","1","5","TORONTO CITY CENTRE",4.57435099341476
"2022","1","5","TORONTO INTL A",5.68299756005628
"2022","1","5","VINELAND STATION RCS",3.80797259979819
"2022","10","40","BRANTFORD AIRPORT",5.70908310353694
"2022","10","40","BURLINGTON PIERS (AUT)",3.2912482453974
"2022","10","40","DELHI CS",5.61029133869597
"2022","10","40","ELORA RCS",5.65860583561459
"2022","10","40","HAMILTON A",4.98620895332935
"2022","10","40","HAMILTON RBG CS",5.54504199815216
"2022","10","40","KING CITY NORTH",5.11680785681401
"2022","10","40","KITCHENER/WATERLOO",6.52740259231987
"2022","10","40","LONDON A",5.35221144091306
"2022","10","40","LONDON CS",5.24781591974923
"2022","10","40","MONO CENTRE",5.36174546603468
"2022","10","40","MOUNT FOREST (AUT)",5.82930853248679
"2022","10","40","TORONTO CITY",3.75000613059094
"2022","10","40","TORONTO CITY CENTRE",3.24755567092499
"2022","10","40","TORONTO INTL A",4.70187929957997
"2022","10","40","VINELAND STATION RCS",4.60178207598739
"2022","10","41","BRANTFORD AIRPORT",5.27040726674348
"2022","10","41","BURLINGTON PIERS (AUT)",4.10852494071536
"2022","10","41","DELHI CS",5.11098546670137
"2022","10","41","ELORA RCS",5.39603504279415
